district,year,pathway,value_pct,cohort_n,source_url
Maine-Endwell,2021,Regents,39.5,1190,https://data.nysed.gov/gradrate.php?instid=031101060000&year=2021
Maine-Endwell,2021,Advanced Regents,21.7,1190,https://data.nysed.gov/gradrate.php?instid=031101060000&year=2021
Maine-Endwell,2021,Local,21.6,1190,https://data.nysed.gov/gradrate.php?instid=031101060000&year=2021
Maine-Endwell,2021,CDOS,12.9,1190,https://data.nysed.gov/gradrate.php?instid=031101060000&year=2021
Maine-Endwell,2022,Regents,38.0,1190,https://data.nysed.gov/gradrate.php?instid=031101060000&year=2022
Maine-Endwell,2022,Advanced Regents,33.8,1190,https://data.nysed.gov/gradrate.php?instid=031101060000&year=2022
Maine-Endwell,2022,Local,14.1,1190,https://data.nysed.gov/gradrate.php?instid=031101060000&year=2022
Maine-Endwell,2022,CDOS,2.8,1190,https://data.nysed.gov/gradrate.php?instid=031101060000&year=2022
Maine-Endwell,2023,Regents,41.4,1190,https://data.nysed.gov/gradrate.php?instid=031101060000&year=2023
Maine-Endwell,2023,Advanced Regents,41.9,1190,https://data.nysed.gov/gradrate.php?instid=031101060000&year=2023
Maine-Endwell,2023,Local,23.9,1190,https://data.nysed.gov/gradrate.php?instid=031101060000&year=2023
Maine-Endwell,2023,CDOS,10.2,1190,https://data.nysed.gov/gradrate.php?instid=031101060000&year=2023
Maine-Endwell,2024,Regents,50.9,1190,https://data.nysed.gov/gradrate.php?instid=031101060000&year=2024
Maine-Endwell,2024,Advanced Regents,23.9,1190,https://data.nysed.gov/gradrate.php?instid=031101060000&year=2024
Maine-Endwell,2024,Local,23.3,1190,https://data.nysed.gov/gradrate.php?instid=031101060000&year=2024
Maine-Endwell,2024,CDOS,6.1,1190,https://data.nysed.gov/gradrate.php?instid=031101060000&year=2024
Johnson City,2019,Regents,59.4,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2019
Johnson City,2019,Advanced Regents,27.2,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2019
Johnson City,2019,Local,18.2,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2019
Johnson City,2019,CDOS,7.2,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2019
Johnson City,2020,Regents,49.9,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2020
Johnson City,2020,Advanced Regents,19.8,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2020
Johnson City,2020,Local,24.0,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2020
Johnson City,2020,CDOS,14.1,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2020
Johnson City,2021,Regents,46.7,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2021
Johnson City,2021,Advanced Regents,25.0,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2021
Johnson City,2021,Local,13.0,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2021
Johnson City,2021,CDOS,4.4,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2021
Johnson City,2022,Regents,56.9,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2022
Johnson City,2022,Advanced Regents,36.3,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2022
Johnson City,2022,Local,10.2,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2022
Johnson City,2022,CDOS,2.7,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2022
Johnson City,2023,Regents,52.7,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2023
Johnson City,2023,Advanced Regents,17.1,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2023
Johnson City,2023,Local,14.5,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2023
Johnson City,2023,CDOS,2.2,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2023
Johnson City,2024,Regents,57.6,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2024
Johnson City,2024,Advanced Regents,34.9,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2024
Johnson City,2024,Local,23.4,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2024
Johnson City,2024,CDOS,3.6,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2024
Owego-Apalachin,2019,Regents,41.8,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2019
Owego-Apalachin,2019,Advanced Regents,21.5,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2019
Owego-Apalachin,2019,Local,23.6,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2019
Owego-Apalachin,2019,CDOS,6.8,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2019
Owego-Apalachin,2020,Regents,44.1,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2020
Owego-Apalachin,2020,Advanced Regents,37.1,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2020
Owego-Apalachin,2020,Local,12.4,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2020
Owego-Apalachin,2020,CDOS,10.1,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2020
Owego-Apalachin,2021,Regents,38.5,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2021
Owego-Apalachin,2021,Advanced Regents,18.4,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2021
Owego-Apalachin,2021,Local,20.4,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2021
Owego-Apalachin,2021,CDOS,6.3,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2021
Owego-Apalachin,2022,Regents,37.4,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2022
Owego-Apalachin,2022,Advanced Regents,25.6,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2022
Owego-Apalachin,2022,Local,15.2,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2022
Owego-Apalachin,2022,CDOS,12.9,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2022
Owego-Apalachin,2023,Regents,49.1,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2023
Owego-Apalachin,2023,Advanced Regents,31.0,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2023
Owego-Apalachin,2023,Local,11.4,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2023
Owego-Apalachin,2023,CDOS,3.2,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2023
Owego-Apalachin,2024,Regents,36.1,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2024
Owego-Apalachin,2024,Advanced Regents,30.5,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2024
Owego-Apalachin,2024,Local,23.6,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2024
Owego-Apalachin,2024,CDOS,11.1,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2024
Kingston,2019,Regents,36.6,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2019
Kingston,2019,Advanced Regents,17.0,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2019
Kingston,2019,Local,19.8,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2019
Kingston,2019,CDOS,11.7,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2019
Kingston,2020,Regents,48.3,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2020
Kingston,2020,Advanced Regents,38.9,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2020
Kingston,2020,Local,19.8,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2020
Kingston,2020,CDOS,3.6,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2020
Kingston,2021,Regents,48.1,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2021
Kingston,2021,Advanced Regents,44.0,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2021
Kingston,2021,Local,16.1,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2021
Kingston,2021,CDOS,4.2,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2021
Kingston,2022,Regents,43.2,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2022
Kingston,2022,Advanced Regents,42.0,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2022
Kingston,2022,Local,23.4,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2022
Kingston,2022,CDOS,4.1,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2022
Kingston,2023,Regents,56.6,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2023
Kingston,2023,Advanced Regents,36.9,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2023
Kingston,2023,Local,23.1,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2023
Kingston,2023,CDOS,8.2,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2023
Kingston,2024,Regents,45.1,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2024
Kingston,2024,Advanced Regents,16.0,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2024
Kingston,2024,Local,9.5,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2024
Kingston,2024,CDOS,6.6,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2024
New Paltz,2019,Regents,49.6,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2019
New Paltz,2019,Advanced Regents,28.2,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2019
New Paltz,2019,Local,16.8,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2019
New Paltz,2019,CDOS,8.1,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2019
New Paltz,2020,Regents,37.9,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2020
New Paltz,2020,Advanced Regents,34.2,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2020
New Paltz,2020,Local,21.8,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2020
New Paltz,2020,CDOS,8.1,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2020
New Paltz,2021,Regents,49.7,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2021
New Paltz,2021,Advanced Regents,17.6,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2021
New Paltz,2021,Local,13.9,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2021
New Paltz,2021,CDOS,6.4,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2021
New Paltz,2022,Regents,55.2,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2022
New Paltz,2022,Advanced Regents,17.3,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2022
New Paltz,2022,Local,9.5,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2022
New Paltz,2022,CDOS,8.6,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2022
New Paltz,2023,Regents,39.3,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2023
New Paltz,2023,Advanced Regents,21.7,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2023
New Paltz,2023,Local,18.0,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2023
New Paltz,2023,CDOS,14.5,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2023
New Paltz,2024,Regents,53.2,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2024
New Paltz,2024,Advanced Regents,39.8,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2024
New Paltz,2024,Local,10.5,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2024
New Paltz,2024,CDOS,4.5,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2024
Saugerties,2019,Regents,47.1,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2019
Saugerties,2019,Advanced Regents,42.3,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2019
Saugerties,2019,Local,13.1,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2019
Saugerties,2019,CDOS,3.7,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2019
Saugerties,2020,Regents,55.9,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2020
Saugerties,2020,Advanced Regents,31.3,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2020
Saugerties,2020,Local,9.5,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2020
Saugerties,2020,CDOS,3.1,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2020
Saugerties,2021,Regents,36.7,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2021
Saugerties,2021,Advanced Regents,20.8,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2021
Saugerties,2021,Local,6.9,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2021
Saugerties,2021,CDOS,7.4,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2021
Saugerties,2022,Regents,48.5,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2022
Saugerties,2022,Advanced Regents,26.7,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2022
Saugerties,2022,Local,9.3,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2022
Saugerties,2022,CDOS,13.1,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2022
Saugerties,2023,Regents,44.7,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2023
Saugerties,2023,Advanced Regents,36.1,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2023
Saugerties,2023,Local,6.6,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2023
Saugerties,2023,CDOS,11.1,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2023
Saugerties,2024,Regents,57.4,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2024
Saugerties,2024,Advanced Regents,44.8,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2024
Saugerties,2024,Local,11.9,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2024
Saugerties,2024,CDOS,10.4,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2024
Highland,2019,Regents,55.1,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2019
Highland,2019,Advanced Regents,42.4,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2019
Highland,2019,Local,10.7,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2019
Highland,2019,CDOS,10.6,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2019
Highland,2020,Regents,53.1,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2020
Highland,2020,Advanced Regents,20.8,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2020
Highland,2020,Local,18.0,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2020
Highland,2020,CDOS,9.2,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2020
Highland,2021,Regents,41.1,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2021
Highland,2021,Advanced Regents,18.9,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2021
Highland,2021,Local,8.9,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2021
Highland,2021,CDOS,4.5,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2021
Highland,2022,Regents,38.0,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2022
Highland,2022,Advanced Regents,15.7,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2022
Highland,2022,Local,17.6,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2022
Highland,2022,CDOS,4.3,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2022
Highland,2023,Regents,49.3,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2023
Highland,2023,Advanced Regents,22.0,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2023
Highland,2023,Local,22.2,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2023
Highland,2023,CDOS,7.3,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2023
Highland,2024,Regents,57.1,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2024
Highland,2024,Advanced Regents,44.8,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2024
Highland,2024,Local,17.0,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2024
Highland,2024,CDOS,12.4,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2024
Victor,2019,Regents,59.6,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2019
Victor,2019,Advanced Regents,41.0,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2019
Victor,2019,Local,8.1,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2019
Victor,2019,CDOS,3.9,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2019
Victor,2020,Regents,40.5,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2020
Victor,2020,Advanced Regents,44.9,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2020
Victor,2020,Local,7.9,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2020
Victor,2020,CDOS,14.5,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2020
Victor,2021,Regents,57.1,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2021
Victor,2021,Advanced Regents,42.8,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2021
Victor,2021,Local,24.6,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2021
Victor,2021,CDOS,9.8,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2021
Victor,2022,Regents,48.5,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2022
Victor,2022,Advanced Regents,27.2,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2022
Victor,2022,Local,17.9,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2022
Victor,2022,CDOS,7.2,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2022
Victor,2023,Regents,51.2,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2023
Victor,2023,Advanced Regents,17.6,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2023
Victor,2023,Local,23.7,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2023
Victor,2023,CDOS,8.7,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2023
Victor,2024,Regents,52.2,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2024
Victor,2024,Advanced Regents,25.7,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2024
Victor,2024,Local,15.3,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2024
Victor,2024,CDOS,3.9,1010,https://data.nysed.gov/gradrate.php?instid=431201060000&year=2024
Canandaigua,2019,Regents,54.4,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2019
Canandaigua,2019,Advanced Regents,16.1,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2019
Canandaigua,2019,Local,15.3,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2019
Canandaigua,2019,CDOS,13.6,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2019
Canandaigua,2020,Regents,45.0,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2020
Canandaigua,2020,Advanced Regents,37.6,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2020
Canandaigua,2020,Local,10.6,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2020
Canandaigua,2020,CDOS,8.3,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2020
Canandaigua,2021,Regents,40.6,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2021
Canandaigua,2021,Advanced Regents,41.4,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2021
Canandaigua,2021,Local,6.1,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2021
Canandaigua,2021,CDOS,14.9,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2021
Canandaigua,2022,Regents,55.6,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2022
Canandaigua,2022,Advanced Regents,16.7,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2022
Canandaigua,2022,Local,24.5,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2022
Canandaigua,2022,CDOS,11.7,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2022
Canandaigua,2023,Regents,39.9,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2023
Canandaigua,2023,Advanced Regents,17.3,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2023
Canandaigua,2023,Local,15.2,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2023
Canandaigua,2023,CDOS,6.5,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2023
Canandaigua,2024,Regents,39.8,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2024
Canandaigua,2024,Advanced Regents,33.5,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2024
Canandaigua,2024,Local,9.2,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2024
Canandaigua,2024,CDOS,10.8,1090,https://data.nysed.gov/gradrate.php?instid=430300060000&year=2024
Palmyra-Macedon,2019,Regents,55.8,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2019
Palmyra-Macedon,2019,Advanced Regents,37.5,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2019
Palmyra-Macedon,2019,Local,22.0,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2019
Palmyra-Macedon,2019,CDOS,5.0,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2019
Palmyra-Macedon,2020,Regents,40.0,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2020
Palmyra-Macedon,2020,Advanced Regents,44.6,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2020
Palmyra-Macedon,2020,Local,10.5,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2020
Palmyra-Macedon,2020,CDOS,13.3,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2020
Palmyra-Macedon,2021,Regents,48.5,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2021
Palmyra-Macedon,2021,Advanced Regents,29.4,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2021
Palmyra-Macedon,2021,Local,7.0,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2021
Palmyra-Macedon,2021,CDOS,7.1,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2021
Palmyra-Macedon,2022,Regents,55.9,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2022
Palmyra-Macedon,2022,Advanced Regents,15.6,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2022
Palmyra-Macedon,2022,Local,16.6,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2022
Palmyra-Macedon,2022,CDOS,3.9,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2022
Palmyra-Macedon,2023,Regents,48.9,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2023
Palmyra-Macedon,2023,Advanced Regents,22.9,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2023
Palmyra-Macedon,2023,Local,16.8,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2023
Palmyra-Macedon,2023,CDOS,4.9,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2023
Palmyra-Macedon,2024,Regents,46.2,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2024
Palmyra-Macedon,2024,Advanced Regents,36.8,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2024
Palmyra-Macedon,2024,Local,8.6,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2024
Palmyra-Macedon,2024,CDOS,2.7,1976,https://data.nysed.gov/gradrate.php?instid=650501060000&year=2024
Geneva,2019,Regents,54.6,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2019
Geneva,2019,Advanced Regents,38.7,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2019
Geneva,2019,Local,15.3,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2019
Geneva,2019,CDOS,3.0,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2019
Geneva,2020,Regents,52.9,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2020
Geneva,2020,Advanced Regents,19.4,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2020
Geneva,2020,Local,8.6,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2020
Geneva,2020,CDOS,2.7,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2020
Geneva,2021,Regents,49.7,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2021
Geneva,2021,Advanced Regents,34.6,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2021
Geneva,2021,Local,12.9,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2021
Geneva,2021,CDOS,4.0,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2021
Geneva,2022,Regents,49.6,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2022
Geneva,2022,Advanced Regents,44.8,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2022
Geneva,2022,Local,7.2,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2022
Geneva,2022,CDOS,6.4,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2022
Geneva,2023,Regents,55.5,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2023
Geneva,2023,Advanced Regents,43.8,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2023
Geneva,2023,Local,5.1,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2023
Geneva,2023,CDOS,14.7,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2023
Geneva,2024,Regents,59.0,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2024
Geneva,2024,Advanced Regents,29.8,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2024
Geneva,2024,Local,7.2,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2024
Geneva,2024,CDOS,5.5,1173,https://data.nysed.gov/gradrate.php?instid=430700010000&year=2024
Corning-Painted Post,2019,Regents,52.3,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2019
Corning-Painted Post,2019,Advanced Regents,15.9,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2019
Corning-Painted Post,2019,Local,5.4,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2019
Corning-Painted Post,2019,CDOS,4.5,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2019
Corning-Painted Post,2020,Regents,46.9,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2020
Corning-Painted Post,2020,Advanced Regents,36.3,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2020
Corning-Painted Post,2020,Local,5.7,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2020
Corning-Painted Post,2020,CDOS,10.7,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2020
Corning-Painted Post,2021,Regents,49.9,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2021
Corning-Painted Post,2021,Advanced Regents,25.6,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2021
