district,year,metric,value_pct,cohort_n,source_url
Spackenkill,2023,grad_6yr,93.4,1765,https://data.nysed.gov/gradrate.php?instid=131502060000&year=2023
Spackenkill,2024,grad_4yr_aug,95.7,1765,https://data.nysed.gov/gradrate.php?instid=131502060000&year=2024
Spackenkill,2024,grad_5yr,94.1,1765,https://data.nysed.gov/gradrate.php?instid=131502060000&year=2024
Spackenkill,2024,grad_6yr,96.3,1765,https://data.nysed.gov/gradrate.php?instid=131502060000&year=2024
Warwick Valley,2019,grad_4yr_aug,70.4,228,https://data.nysed.gov/gradrate.php?instid=440901060000&year=2019
Warwick Valley,2019,grad_5yr,95.3,228,https://data.nysed.gov/gradrate.php?instid=440901060000&year=2019
Warwick Valley,2019,grad_6yr,94.0,228,https://data.nysed.gov/gradrate.php?instid=440901060000&year=2019
Warwick Valley,2020,grad_4yr_aug,80.8,228,https://data.nysed.gov/gradrate.php?instid=440901060000&year=2020
Warwick Valley,2020,grad_5yr,84.0,228,https://data.nysed.gov/gradrate.php?instid=440901060000&year=2020
Warwick Valley,2020,grad_6yr,93.0,228,https://data.nysed.gov/gradrate.php?instid=440901060000&year=2020
Warwick Valley,2021,grad_4yr_aug,96.3,228,https://data.nysed.gov/gradrate.php?instid=440901060000&year=2021
Warwick Valley,2021,grad_5yr,85.8,228,https://data.nysed.gov/gradrate.php?instid=440901060000&year=2021
Warwick Valley,2021,grad_6yr,84.0,228,https://data.nysed.gov/gradrate.php?instid=440901060000&year=2021
Warwick Valley,2022,grad_4yr_aug,79.3,228,https://data.nysed.gov/gradrate.php?instid=440901060000&year=2022
Warwick Valley,2022,grad_5yr,85.7,228,https://data.nysed.gov/gradrate.php?instid=440901060000&year=2022
Warwick Valley,2022,grad_6yr,78.2,228,https://data.nysed.gov/gradrate.php?instid=440901060000&year=2022
Warwick Valley,2023,grad_4yr_aug,73.7,228,https://data.nysed.gov/gradrate.php?instid=440901060000&year=2023
Warwick Valley,2023,grad_5yr,89.6,228,https://data.nysed.gov/gradrate.php?instid=440901060000&year=2023
Warwick Valley,2023,grad_6yr,78.2,228,https://data.nysed.gov/gradrate.php?instid=440901060000&year=2023
Warwick Valley,2024,grad_4yr_aug,86.9,228,https://data.nysed.gov/gradrate.php?instid=440901060000&year=2024
Warwick Valley,2024,grad_5yr,75.7,228,https://data.nysed.gov/gradrate.php?instid=440901060000&year=2024
Warwick Valley,2024,grad_6yr,81.1,228,https://data.nysed.gov/gradrate.php?instid=440901060000&year=2024
Goshen,2019,grad_4yr_aug,81.1,1820,https://data.nysed.gov/gradrate.php?instid=440601060000&year=2019
Goshen,2019,grad_5yr,98.0,1820,https://data.nysed.gov/gradrate.php?instid=440601060000&year=2019
Goshen,2019,grad_6yr,82.7,1820,https://data.nysed.gov/gradrate.php?instid=440601060000&year=2019
Goshen,2020,grad_4yr_aug,76.6,1820,https://data.nysed.gov/gradrate.php?instid=440601060000&year=2020
Goshen,2020,grad_5yr,94.3,1820,https://data.nysed.gov/gradrate.php?instid=440601060000&year=2020
Goshen,2020,grad_6yr,80.6,1820,https://data.nysed.gov/gradrate.php?instid=440601060000&year=2020
Goshen,2021,grad_4yr_aug,97.2,1820,https://data.nysed.gov/gradrate.php?instid=440601060000&year=2021
Goshen,2021,grad_5yr,94.4,1820,https://data.nysed.gov/gradrate.php?instid=440601060000&year=2021
Goshen,2021,grad_6yr,86.8,1820,https://data.nysed.gov/gradrate.php?instid=440601060000&year=2021
Goshen,2022,grad_4yr_aug,87.1,1820,https://data.nysed.gov/gradrate.php?instid=440601060000&year=2022
Goshen,2022,grad_5yr,87.3,1820,https://data.nysed.gov/gradrate.php?instid=440601060000&year=2022
Goshen,2022,grad_6yr,98.6,1820,https://data.nysed.gov/gradrate.php?instid=440601060000&year=2022
Goshen,2023,grad_4yr_aug,71.7,1820,https://data.nysed.gov/gradrate.php?instid=440601060000&year=2023
Goshen,2023,grad_5yr,79.3,1820,https://data.nysed.gov/gradrate.php?instid=440601060000&year=2023
Goshen,2023,grad_6yr,91.3,1820,https://data.nysed.gov/gradrate.php?instid=440601060000&year=2023
Goshen,2024,grad_4yr_aug,95.4,1820,https://data.nysed.gov/gradrate.php?instid=440601060000&year=2024
Goshen,2024,grad_5yr,99.0,1820,https://data.nysed.gov/gradrate.php?instid=440601060000&year=2024
Goshen,2024,grad_6yr,91.9,1820,https://data.nysed.gov/gradrate.php?instid=440601060000&year=2024
Monroe-Woodbury,2019,grad_4yr_aug,76.3,803,https://data.nysed.gov/gradrate.php?instid=440801060000&year=2019
Monroe-Woodbury,2019,grad_5yr,97.3,803,https://data.nysed.gov/gradrate.php?instid=440801060000&year=2019
Monroe-Woodbury,2019,grad_6yr,82.5,803,https://data.nysed.gov/gradrate.php?instid=440801060000&year=2019
Monroe-Woodbury,2020,grad_4yr_aug,72.6,803,https://data.nysed.gov/gradrate.php?instid=440801060000&year=2020
Monroe-Woodbury,2020,grad_5yr,94.7,803,https://data.nysed.gov/gradrate.php?instid=440801060000&year=2020
Monroe-Woodbury,2020,grad_6yr,89.9,803,https://data.nysed.gov/gradrate.php?instid=440801060000&year=2020
Monroe-Woodbury,2021,grad_4yr_aug,77.7,803,https://data.nysed.gov/gradrate.php?instid=440801060000&year=2021
Monroe-Woodbury,2021,grad_5yr,75.8,803,https://data.nysed.gov/gradrate.php?instid=440801060000&year=2021
Monroe-Woodbury,2021,grad_6yr,85.5,803,https://data.nysed.gov/gradrate.php?instid=440801060000&year=2021
Monroe-Woodbury,2022,grad_4yr_aug,95.6,803,https://data.nysed.gov/gradrate.php?instid=440801060000&year=2022
Monroe-Woodbury,2022,grad_5yr,78.7,803,https://data.nysed.gov/gradrate.php?instid=440801060000&year=2022
Monroe-Woodbury,2022,grad_6yr,92.6,803,https://data.nysed.gov/gradrate.php?instid=440801060000&year=2022
Monroe-Woodbury,2023,grad_4yr_aug,72.6,803,https://data.nysed.gov/gradrate.php?instid=440801060000&year=2023
Monroe-Woodbury,2023,grad_5yr,77.7,803,https://data.nysed.gov/gradrate.php?instid=440801060000&year=2023
Monroe-Woodbury,2023,grad_6yr,97.9,803,https://data.nysed.gov/gradrate.php?instid=440801060000&year=2023
Monroe-Woodbury,2024,grad_4yr_aug,78.2,803,https://data.nysed.gov/gradrate.php?instid=440801060000&year=2024
Monroe-Woodbury,2024,grad_5yr,80.8,803,https://data.nysed.gov/gradrate.php?instid=440801060000&year=2024
Monroe-Woodbury,2024,grad_6yr,87.3,803,https://data.nysed.gov/gradrate.php?instid=440801060000&year=2024
Valley Central,2019,grad_4yr_aug,71.2,1299,https://data.nysed.gov/gradrate.php?instid=440401060000&year=2019
Valley Central,2019,grad_5yr,97.3,1299,https://data.nysed.gov/gradrate.php?instid=440401060000&year=2019
Valley Central,2019,grad_6yr,78.6,1299,https://data.nysed.gov/gradrate.php?instid=440401060000&year=2019
Valley Central,2020,grad_4yr_aug,81.0,1299,https://data.nysed.gov/gradrate.php?instid=440401060000&year=2020
Valley Central,2020,grad_5yr,95.9,1299,https://data.nysed.gov/gradrate.php?instid=440401060000&year=2020
Valley Central,2020,grad_6yr,82.5,1299,https://data.nysed.gov/gradrate.php?instid=440401060000&year=2020
Valley Central,2021,grad_4yr_aug,84.4,1299,https://data.nysed.gov/gradrate.php?instid=440401060000&year=2021
Valley Central,2021,grad_5yr,97.4,1299,https://data.nysed.gov/gradrate.php?instid=440401060000&year=2021
Valley Central,2021,grad_6yr,88.3,1299,https://data.nysed.gov/gradrate.php?instid=440401060000&year=2021
Valley Central,2022,grad_4yr_aug,88.7,1299,https://data.nysed.gov/gradrate.php?instid=440401060000&year=2022
Valley Central,2022,grad_5yr,92.9,1299,https://data.nysed.gov/gradrate.php?instid=440401060000&year=2022
Valley Central,2022,grad_6yr,89.2,1299,https://data.nysed.gov/gradrate.php?instid=440401060000&year=2022
Valley Central,2023,grad_4yr_aug,96.5,1299,https://data.nysed.gov/gradrate.php?instid=440401060000&year=2023
Valley Central,2023,grad_5yr,95.1,1299,https://data.nysed.gov/gradrate.php?instid=440401060000&year=2023
Valley Central,2023,grad_6yr,90.3,1299,https://data.nysed.gov/gradrate.php?instid=440401060000&year=2023
Valley Central,2024,grad_4yr_aug,94.0,1299,https://data.nysed.gov/gradrate.php?instid=440401060000&year=2024
Valley Central,2024,grad_5yr,84.3,1299,https://data.nysed.gov/gradrate.php?instid=440401060000&year=2024
Valley Central,2024,grad_6yr,88.2,1299,https://data.nysed.gov/gradrate.php?instid=440401060000&year=2024
Pittsford,2019,grad_4yr_aug,94.0,1425,https://data.nysed.gov/gradrate.php?instid=261401060000&year=2019
Pittsford,2019,grad_5yr,84.1,1425,https://data.nysed.gov/gradrate.php?instid=261401060000&year=2019
Pittsford,2019,grad_6yr,94.2,1425,https://data.nysed.gov/gradrate.php?instid=261401060000&year=2019
Pittsford,2020,grad_4yr_aug,83.6,1425,https://data.nysed.gov/gradrate.php?instid=261401060000&year=2020
Pittsford,2020,grad_5yr,94.7,1425,https://data.nysed.gov/gradrate.php?instid=261401060000&year=2020
Pittsford,2020,grad_6yr,96.3,1425,https://data.nysed.gov/gradrate.php?instid=261401060000&year=2020
Pittsford,2021,grad_4yr_aug,91.0,1425,https://data.nysed.gov/gradrate.php?instid=261401060000&year=2021
Pittsford,2021,grad_5yr,95.3,1425,https://data.nysed.gov/gradrate.php?instid=261401060000&year=2021
Pittsford,2021,grad_6yr,82.8,1425,https://data.nysed.gov/gradrate.php?instid=261401060000&year=2021
Pittsford,2022,grad_4yr_aug,83.3,1425,https://data.nysed.gov/gradrate.php?instid=261401060000&year=2022
Pittsford,2022,grad_5yr,76.8,1425,https://data.nysed.gov/gradrate.php?instid=261401060000&year=2022
Pittsford,2022,grad_6yr,90.7,1425,https://data.nysed.gov/gradrate.php?instid=261401060000&year=2022
Pittsford,2023,grad_4yr_aug,86.5,1425,https://data.nysed.gov/gradrate.php?instid=261401060000&year=2023
Pittsford,2023,grad_5yr,88.6,1425,https://data.nysed.gov/gradrate.php?instid=261401060000&year=2023
Pittsford,2023,grad_6yr,79.8,1425,https://data.nysed.gov/gradrate.php?instid=261401060000&year=2023
Pittsford,2024,grad_4yr_aug,75.4,1425,https://data.nysed.gov/gradrate.php?instid=261401060000&year=2024
Pittsford,2024,grad_5yr,89.6,1425,https://data.nysed.gov/gradrate.php?instid=261401060000&year=2024
Pittsford,2024,grad_6yr,89.1,1425,https://data.nysed.gov/gradrate.php?instid=261401060000&year=2024
Brighton,2019,grad_4yr_aug,97.6,606,https://data.nysed.gov/gradrate.php?instid=260301060000&year=2019
Brighton,2019,grad_5yr,96.8,606,https://data.nysed.gov/gradrate.php?instid=260301060000&year=2019
Brighton,2019,grad_6yr,87.4,606,https://data.nysed.gov/gradrate.php?instid=260301060000&year=2019
Brighton,2020,grad_4yr_aug,87.7,606,https://data.nysed.gov/gradrate.php?instid=260301060000&year=2020
Brighton,2020,grad_5yr,91.3,606,https://data.nysed.gov/gradrate.php?instid=260301060000&year=2020
Brighton,2020,grad_6yr,94.1,606,https://data.nysed.gov/gradrate.php?instid=260301060000&year=2020
Brighton,2021,grad_4yr_aug,76.8,606,https://data.nysed.gov/gradrate.php?instid=260301060000&year=2021
Brighton,2021,grad_5yr,82.9,606,https://data.nysed.gov/gradrate.php?instid=260301060000&year=2021
Brighton,2021,grad_6yr,88.1,606,https://data.nysed.gov/gradrate.php?instid=260301060000&year=2021
Brighton,2022,grad_4yr_aug,95.5,606,https://data.nysed.gov/gradrate.php?instid=260301060000&year=2022
Brighton,2022,grad_5yr,77.2,606,https://data.nysed.gov/gradrate.php?instid=260301060000&year=2022
Brighton,2022,grad_6yr,86.0,606,https://data.nysed.gov/gradrate.php?instid=260301060000&year=2022
Brighton,2023,grad_4yr_aug,83.2,606,https://data.nysed.gov/gradrate.php?instid=260301060000&year=2023
Brighton,2023,grad_5yr,97.2,606,https://data.nysed.gov/gradrate.php?instid=260301060000&year=2023
Brighton,2023,grad_6yr,80.7,606,https://data.nysed.gov/gradrate.php?instid=260301060000&year=2023
Brighton,2024,grad_4yr_aug,78.6,606,https://data.nysed.gov/gradrate.php?instid=260301060000&year=2024
Brighton,2024,grad_5yr,88.3,606,https://data.nysed.gov/gradrate.php?instid=260301060000&year=2024
Brighton,2024,grad_6yr,90.7,606,https://data.nysed.gov/gradrate.php?instid=260301060000&year=2024
Penfield,2019,grad_4yr_aug,81.8,1592,https://data.nysed.gov/gradrate.php?instid=260501060000&year=2019
Penfield,2019,grad_5yr,96.7,1592,https://data.nysed.gov/gradrate.php?instid=260501060000&year=2019
Penfield,2019,grad_6yr,78.2,1592,https://data.nysed.gov/gradrate.php?instid=260501060000&year=2019
Penfield,2020,grad_4yr_aug,77.3,1592,https://data.nysed.gov/gradrate.php?instid=260501060000&year=2020
Penfield,2020,grad_5yr,91.0,1592,https://data.nysed.gov/gradrate.php?instid=260501060000&year=2020
Penfield,2020,grad_6yr,80.6,1592,https://data.nysed.gov/gradrate.php?instid=260501060000&year=2020
Penfield,2021,grad_4yr_aug,89.2,1592,https://data.nysed.gov/gradrate.php?instid=260501060000&year=2021
Penfield,2021,grad_5yr,76.9,1592,https://data.nysed.gov/gradrate.php?instid=260501060000&year=2021
Penfield,2021,grad_6yr,85.8,1592,https://data.nysed.gov/gradrate.php?instid=260501060000&year=2021
Penfield,2022,grad_4yr_aug,74.5,1592,https://data.nysed.gov/gradrate.php?instid=260501060000&year=2022
Penfield,2022,grad_5yr,86.3,1592,https://data.nysed.gov/gradrate.php?instid=260501060000&year=2022
Penfield,2022,grad_6yr,82.5,1592,https://data.nysed.gov/gradrate.php?instid=260501060000&year=2022
Penfield,2023,grad_4yr_aug,90.3,1592,https://data.nysed.gov/gradrate.php?instid=260501060000&year=2023
Penfield,2023,grad_5yr,75.1,1592,https://data.nysed.gov/gradrate.php?instid=260501060000&year=2023
Penfield,2023,grad_6yr,84.6,1592,https://data.nysed.gov/gradrate.php?instid=260501060000&year=2023
Penfield,2024,grad_4yr_aug,71.2,1592,https://data.nysed.gov/gradrate.php?instid=260501060000&year=2024
Penfield,2024,grad_5yr,86.3,1592,https://data.nysed.gov/gradrate.php?instid=260501060000&year=2024
Penfield,2024,grad_6yr,93.9,1592,https://data.nysed.gov/gradrate.php?instid=260501060000&year=2024
Fairport,2019,grad_4yr_aug,75.4,1926,https://data.nysed.gov/gradrate.php?instid=260801060000&year=2019
Fairport,2019,grad_5yr,96.4,1926,https://data.nysed.gov/gradrate.php?instid=260801060000&year=2019
Fairport,2019,grad_6yr,91.7,1926,https://data.nysed.gov/gradrate.php?instid=260801060000&year=2019
Fairport,2020,grad_4yr_aug,83.0,1926,https://data.nysed.gov/gradrate.php?instid=260801060000&year=2020
Fairport,2020,grad_5yr,88.2,1926,https://data.nysed.gov/gradrate.php?instid=260801060000&year=2020
Fairport,2020,grad_6yr,81.4,1926,https://data.nysed.gov/gradrate.php?instid=260801060000&year=2020
Fairport,2021,grad_4yr_aug,75.3,1926,https://data.nysed.gov/gradrate.php?instid=260801060000&year=2021
Fairport,2021,grad_5yr,79.0,1926,https://data.nysed.gov/gradrate.php?instid=260801060000&year=2021
Fairport,2021,grad_6yr,82.9,1926,https://data.nysed.gov/gradrate.php?instid=260801060000&year=2021
Fairport,2022,grad_4yr_aug,84.9,1926,https://data.nysed.gov/gradrate.php?instid=260801060000&year=2022
Fairport,2022,grad_5yr,76.7,1926,https://data.nysed.gov/gradrate.php?instid=260801060000&year=2022
Fairport,2022,grad_6yr,79.1,1926,https://data.nysed.gov/gradrate.php?instid=260801060000&year=2022
Fairport,2023,grad_4yr_aug,71.9,1926,https://data.nysed.gov/gradrate.php?instid=260801060000&year=2023
Fairport,2023,grad_5yr,82.9,1926,https://data.nysed.gov/gradrate.php?instid=260801060000&year=2023
Fairport,2023,grad_6yr,86.7,1926,https://data.nysed.gov/gradrate.php?instid=260801060000&year=2023
Fairport,2024,grad_4yr_aug,97.6,1926,https://data.nysed.gov/gradrate.php?instid=260801060000&year=2024
Fairport,2024,grad_5yr,96.0,1926,https://data.nysed.gov/gradrate.php?instid=260801060000&year=2024
Fairport,2024,grad_6yr,80.9,1926,https://data.nysed.gov/gradrate.php?instid=260801060000&year=2024
Webster,2019,grad_4yr_aug,82.6,1466,https://data.nysed.gov/gradrate.php?instid=261001060000&year=2019
Webster,2019,grad_5yr,94.5,1466,https://data.nysed.gov/gradrate.php?instid=261001060000&year=2019
Webster,2019,grad_6yr,79.9,1466,https://data.nysed.gov/gradrate.php?instid=261001060000&year=2019
Webster,2020,grad_4yr_aug,76.5,1466,https://data.nysed.gov/gradrate.php?instid=261001060000&year=2020
Webster,2020,grad_5yr,96.2,1466,https://data.nysed.gov/gradrate.php?instid=261001060000&year=2020
Webster,2020,grad_6yr,89.0,1466,https://data.nysed.gov/gradrate.php?instid=261001060000&year=2020
Webster,2021,grad_4yr_aug,88.0,1466,https://data.nysed.gov/gradrate.php?instid=261001060000&year=2021
Webster,2021,grad_5yr,84.5,1466,https://data.nysed.gov/gradrate.php?instid=261001060000&year=2021
Webster,2021,grad_6yr,98.0,1466,https://data.nysed.gov/gradrate.php?instid=261001060000&year=2021
Webster,2022,grad_4yr_aug,72.9,1466,https://data.nysed.gov/gradrate.php?instid=261001060000&year=2022
Webster,2022,grad_5yr,89.4,1466,https://data.nysed.gov/gradrate.php?instid=261001060000&year=2022
Webster,2022,grad_6yr,86.6,1466,https://data.nysed.gov/gradrate.php?instid=261001060000&year=2022
Webster,2023,grad_4yr_aug,84.8,1466,https://data.nysed.gov/gradrate.php?instid=261001060000&year=2023
Webster,2023,grad_5yr,90.0,1466,https://data.nysed.gov/gradrate.php?instid=261001060000&year=2023
Webster,2023,grad_6yr,90.2,1466,https://data.nysed.gov/gradrate.php?instid=261001060000&year=2023
Webster,2024,grad_4yr_aug,88.6,1466,https://data.nysed.gov/gradrate.php?instid=261001060000&year=2024
Webster,2024,grad_5yr,76.4,1466,https://data.nysed.gov/gradrate.php?instid=261001060000&year=2024
Webster,2024,grad_6yr,93.3,1466,https://data.nysed.gov/gradrate.php?instid=261001060000&year=2024
Hilton,2019,grad_4yr_aug,90.6,1243,https://data.nysed.gov/gradrate.php?instid=260901060000&year=2019
Hilton,2019,grad_5yr,86.9,1243,https://data.nysed.gov/gradrate.php?instid=260901060000&year=2019
Hilton,2019,grad_6yr,94.2,1243,https://data.nysed.gov/gradrate.php?instid=260901060000&year=2019
Hilton,2020,grad_4yr_aug,85.2,1243,https://data.nysed.gov/gradrate.php?instid=260901060000&year=2020
Hilton,2020,grad_5yr,76.3,1243,https://data.nysed.gov/gradrate.php?instid=260901060000&year=2020
Hilton,2020,grad_6yr,91.5,1243,https://data.nysed.gov/gradrate.php?instid=260901060000&year=2020
Hilton,2021,grad_4yr_aug,79.8,1243,https://data.nysed.gov/gradrate.php?instid=260901060000&year=2021
Hilton,2021,grad_5yr,95.9,1243,https://data.nysed.gov/gradrate.php?instid=260901060000&year=2021
Hilton,2021,grad_6yr,87.5,1243,https://data.nysed.gov/gradrate.php?instid=260901060000&year=2021
Hilton,2022,grad_4yr_aug,82.4,1243,https://data.nysed.gov/gradrate.php?instid=260901060000&year=2022
Hilton,2022,grad_5yr,77.2,1243,https://data.nysed.gov/gradrate.php?instid=260901060000&year=2022
Hilton,2022,grad_6yr,87.5,1243,https://data.nysed.gov/gradrate.php?instid=260901060000&year=2022
Hilton,2023,grad_4yr_aug,77.2,1243,https://data.nysed.gov/gradrate.php?instid=260901060000&year=2023
Hilton,2023,grad_5yr,89.7,1243,https://data.nysed.gov/gradrate.php?instid=260901060000&year=2023
Hilton,2023,grad_6yr,87.0,1243,https://data.nysed.gov/gradrate.php?instid=260901060000&year=2023
Hilton,2024,grad_4yr_aug,80.8,1243,https://data.nysed.gov/gradrate.php?instid=260901060000&year=2024
Hilton,2024,grad_5yr,95.0,1243,https://data.nysed.gov/gradrate.php?instid=260901060000&year=2024
Hilton,2024,grad_6yr,91.7,1243,https://data.nysed.gov/gradrate.php?instid=260901060000&year=2024
Spencerport,2019,grad_4yr_aug,87.1,928,https://data.nysed.gov/gradrate.php?instid=261301060000&year=2019
Spencerport,2019,grad_5yr,95.7,928,https://data.nysed.gov/gradrate.php?instid=261301060000&year=2019
Spencerport,2019,grad_6yr,84.7,928,https://data.nysed.gov/gradrate.php?instid=261301060000&year=2019
Spencerport,2020,grad_4yr_aug,75.5,928,https://data.nysed.gov/gradrate.php?instid=261301060000&year=2020
Spencerport,2020,grad_5yr,83.6,928,https://data.nysed.gov/gradrate.php?instid=261301060000&year=2020
Spencerport,2020,grad_6yr,86.3,928,https://data.nysed.gov/gradrate.php?instid=261301060000&year=2020
Spencerport,2021,grad_4yr_aug,81.7,928,https://data.nysed.gov/gradrate.php?instid=261301060000&year=2021
Spencerport,2021,grad_5yr,96.6,928,https://data.nysed.gov/gradrate.php?instid=261301060000&year=2021
Spencerport,2021,grad_6yr,86.7,928,https://data.nysed.gov/gradrate.php?instid=261301060000&year=2021
Spencerport,2022,grad_4yr_aug,81.0,928,https://data.nysed.gov/gradrate.php?instid=261301060000&year=2022
Spencerport,2022,grad_5yr,93.6,928,https://data.nysed.gov/gradrate.php?instid=261301060000&year=2022
Spencerport,2022,grad_6yr,92.3,928,https://data.nysed.gov/gradrate.php?instid=261301060000&year=2022
Spencerport,2023,grad_4yr_aug,76.6,928,https://data.nysed.gov/gradrate.php?instid=261301060000&year=2023
Spencerport,2023,grad_5yr,90.3,928,https://data.nysed.gov/gradrate.php?instid=261301060000&year=2023
Spencerport,2023,grad_6yr,83.8,928,https://data.nysed.gov/gradrate.php?instid=261301060000&year=2023
Spencerport,2024,grad_4yr_aug,70.6,928,https://data.nysed.gov/gradrate.php?instid=261301060000&year=2024
Spencerport,2024,grad_5yr,75.9,928,https://data.nysed.gov/gradrate.php?instid=261301060000&year=2024
Spencerport,2024,grad_6yr,84.1,928,https://data.nysed.gov/gradrate.php?instid=261301060000&year=2024
Greece,2019,grad_4yr_aug,70.8,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2019
Greece,2019,grad_5yr,84.8,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2019
Greece,2019,grad_6yr,87.8,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2019
Greece,2020,grad_4yr_aug,71.2,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2020
Greece,2020,grad_5yr,90.7,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2020
Greece,2020,grad_6yr,86.6,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2020
Greece,2021,grad_4yr_aug,96.9,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2021
Greece,2021,grad_5yr,96.1,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2021
Greece,2021,grad_6yr,89.2,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2021
Greece,2022,grad_4yr_aug,71.6,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2022
Greece,2022,grad_5yr,79.4,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2022
Greece,2022,grad_6yr,88.6,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2022
Greece,2023,grad_4yr_aug,88.1,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2023
Greece,2023,grad_5yr,93.1,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2023
Greece,2023,grad_6yr,86.8,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2023
Greece,2024,grad_4yr_aug,84.9,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2024
Greece,2024,grad_5yr,96.4,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2024
Greece,2024,grad_6yr,81.5,398,https://data.nysed.gov/gradrate.php?instid=260401060000&year=2024
Williamsville,2019,grad_4yr_aug,72.6,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2019
Williamsville,2019,grad_5yr,84.7,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2019
Williamsville,2019,grad_6yr,92.2,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2019
Williamsville,2020,grad_4yr_aug,80.5,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2020
Williamsville,2020,grad_5yr,89.7,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2020
Williamsville,2020,grad_6yr,79.4,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2020
Williamsville,2021,grad_4yr_aug,70.1,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2021
Williamsville,2021,grad_5yr,78.1,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2021
Williamsville,2021,grad_6yr,79.2,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2021
Williamsville,2022,grad_4yr_aug,72.4,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2022
Williamsville,2022,grad_5yr,86.4,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2022
Williamsville,2022,grad_6yr,79.6,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2022
Williamsville,2023,grad_4yr_aug,81.7,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2023
Williamsville,2023,grad_5yr,75.0,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2023
Williamsville,2023,grad_6yr,82.6,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2023
Williamsville,2024,grad_4yr_aug,81.4,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2024
Williamsville,2024,grad_5yr,81.6,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2024
Williamsville,2024,grad_6yr,97.5,1785,https://data.nysed.gov/gradrate.php?instid=140101060000&year=2024
Clarence,2019,grad_4yr_aug,73.5,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2019
Clarence,2019,grad_5yr,76.3,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2019
Clarence,2019,grad_6yr,83.1,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2019
Clarence,2020,grad_4yr_aug,81.1,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2020
Clarence,2020,grad_5yr,84.8,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2020
Clarence,2020,grad_6yr,80.9,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2020
Clarence,2021,grad_4yr_aug,88.1,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2021
Clarence,2021,grad_5yr,80.7,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2021
Clarence,2021,grad_6yr,93.8,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2021
Clarence,2022,grad_4yr_aug,89.1,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2022
Clarence,2022,grad_5yr,95.6,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2022
Clarence,2022,grad_6yr,81.0,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2022
Clarence,2023,grad_4yr_aug,81.6,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2023
Clarence,2023,grad_5yr,94.9,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2023
Clarence,2023,grad_6yr,92.5,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2023
Clarence,2024,grad_4yr_aug,88.7,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2024
Clarence,2024,grad_5yr,99.0,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2024
Clarence,2024,grad_6yr,90.0,442,https://data.nysed.gov/gradrate.php?instid=140301060000&year=2024
Orchard Park,2019,grad_4yr_aug,74.1,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2019
